start_time,viewer_name,team_name,app_name,page_name,query_text,query_type,query_id,query_time_sec,database_name,schema_name
2023-12-08 11:18:09.708671,EWILLIAMS,DevOps,DEVTOOLS,👩‍🔬 Research Data,DELETE FROM emails WHERE spam = TRUE,insert,405845,5.139710313584486,DB5,SCHEMA_D
2023-12-03 11:18:09.708706,MARTINEZ,Design,EXTRA_Design,💡 Innovative Ideas,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,delete,359834,3.6805107112513187,DB5,SCHEMA_A
2023-12-14 11:18:09.708754,TAYLOR,DevOps,DEVTOOLS,👩‍🔬 Research Data,SELECT * FROM employees,update,894544,3.1221429583313967,DB1,SCHEMA_C
2023-11-16 11:18:09.708792,WILSON,Sales,CRM_TOOL,📚 Library Resources,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",update,889859,4.813383291044707,DB4,SCHEMA_C
2023-12-05 11:18:09.708828,EWILLIAMS,Design,CREATIVE_SUITE,📅 Event Calendar,SELECT * FROM transactions WHERE amount > 1000,update,787617,6.269996371782904,DB4,SCHEMA_C
2023-11-26 11:18:09.708863,MILLER,IT,NETWORK_MONITOR,👨‍💻 Developer Hub,UPDATE users SET last_login = NOW() WHERE user_id = 456,delete,848505,5.253142904119628,DB1,SCHEMA_E
2023-12-05 11:18:09.708909,MBROWN,Finance,EXTRA_Finance,📈 Market Trends,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",insert,123674,6.0685324746466724,DB2,SCHEMA_B
2023-12-03 11:18:09.708966,EWILLIAMS,HR,HRMANAGER,🌐 Global Reach,SELECT * FROM transactions WHERE amount > 1000,update,830604,7.053373104681814,DB2,SCHEMA_C
2023-11-29 11:18:09.709014,ASIMMONS,Support,EXTRA_Support,🔧 Tool Settings,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",delete,824680,5.34089599929793,DB1,SCHEMA_B
2023-11-24 11:18:09.709068,LOPEZ,Sales,CRM_TOOL,📚 Library Resources,DELETE FROM emails WHERE spam = TRUE,select,658435,4.917638427652354,DB2,SCHEMA_E
2023-12-04 11:18:09.709112,LWANG,DevOps,CLOUD_MANAGER,💻 Tech Support,SELECT * FROM projects WHERE status = 'active',select,518835,3.29358766904269,DB3,SCHEMA_D
2023-12-12 11:18:09.709166,JSMITH,Finance,EXTRA_Finance,💻 Tech Support,DELETE FROM emails WHERE spam = TRUE,delete,463958,12.681278192491632,DB4,SCHEMA_A
2023-11-15 11:18:09.709217,DJOHNSON,R&D,RESEARCH,👥 User Profiles,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",update,666227,5.534997365378616,DB1,SCHEMA_A
2023-11-26 11:18:09.709256,ASIMMONS,DevOps,EXTRA_DevOps,📊 Sales Reports,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",select,550614,6.16214584006903,DB5,SCHEMA_A
2023-12-14 11:18:09.709292,CMICHAEL,Marketing,AD_MANAGER,👥 User Profiles,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",insert,506274,6.218679172238837,DB1,SCHEMA_D
2023-11-24 11:18:09.709336,MILLER,R&D,LAB_NOTES,📈 Market Trends,SELECT * FROM projects WHERE status = 'active',insert,787160,2.597135204311215,DB2,SCHEMA_E
2023-11-28 11:18:09.709375,DAVIS,DevOps,EXTRA_DevOps,📊 Sales Reports,SELECT * FROM transactions WHERE amount > 1000,insert,570180,5.360465203121685,DB3,SCHEMA_E
2023-12-12 11:18:09.709430,LWANG,Management,MANAGEMENT,🛒 Shopping Cart,DELETE FROM emails WHERE spam = TRUE,select,669626,6.033019112052574,DB3,SCHEMA_B
2023-11-16 11:18:09.709490,CMICHAEL,R&D,RESEARCH,👩‍🔬 Research Data,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",update,446319,7.296160891549576,DB4,SCHEMA_B
2023-12-13 11:18:09.709535,JSMITH,Management,MANAGEMENT,💡 Innovative Ideas,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,update,480098,3.1992940625459823,DB2,SCHEMA_D
2023-12-08 11:18:09.709572,EWILLIAMS,Marketing,MARKETING_DASHBOARD,🎯 Target Metrics,SELECT * FROM employees,update,408171,3.4311032352380852,DB1,SCHEMA_C
2023-11-27 11:18:09.709608,LOPEZ,Design,CREATIVE_SUITE,📅 Event Calendar,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",insert,669328,2.9236307241588784,DB4,SCHEMA_E
2023-12-08 11:18:09.709647,EWILLIAMS,Marketing,MARKETING_DASHBOARD,📚 Library Resources,DELETE FROM emails WHERE spam = TRUE,select,514020,6.017885830635556,DB2,SCHEMA_C
2023-12-11 11:18:09.709691,DAVIS,Finance,EXTRA_Finance,💻 Tech Support,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",update,624147,3.029082456882658,DB4,SCHEMA_A
2023-12-10 11:18:09.709727,MBROWN,R&D,LAB_NOTES,💼 Business Deals,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",insert,681693,12.671156071666092,DB3,SCHEMA_A
2023-12-15 11:18:09.709763,NGARCIA,R&D,RESEARCH,👩‍🔬 Research Data,SELECT * FROM employees,insert,389028,3.0406939396031665,DB1,SCHEMA_D
2023-12-10 11:18:09.709830,TAYLOR,Marketing,AD_MANAGER,👨‍💻 Developer Hub,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",select,713679,2.321458235480654,DB4,SCHEMA_B
2023-12-05 11:18:09.709880,RODRIGUEZ,Sales,CRM_TOOL,📚 Library Resources,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",update,237202,6.193692834251843,DB2,SCHEMA_E
2023-11-29 11:18:09.709916,HERNANDEZ,HR,PAYROLL_SYSTEM,📚 Library Resources,SELECT * FROM employees,update,907313,2.6142097894280036,DB4,SCHEMA_B
2023-11-16 11:18:09.709952,CMICHAEL,R&D,LAB_NOTES,📜 Legal Documents,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",delete,518697,2.7617077428778614,DB1,SCHEMA_E
2023-12-13 11:18:09.709990,JPATEL,Marketing,MARKETING_DASHBOARD,📚 Library Resources,DELETE FROM logs WHERE date < '2023-01-01',delete,428103,2.999028234583639,DB3,SCHEMA_E
2023-12-14 11:18:09.710043,WILSON,IT,NETWORK_MONITOR,🛒 Shopping Cart,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",update,434122,8.7063531345626,DB1,SCHEMA_C
2023-12-10 11:18:09.710091,KJONES,Finance,FINANCE,📚 Library Resources,SELECT * FROM employees,insert,359137,3.4364528362479967,DB1,SCHEMA_D
2023-11-25 11:18:09.710139,KJONES,DevOps,DEVTOOLS,📊 Sales Reports,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",delete,910257,6.754208336282524,DB3,SCHEMA_E
2023-11-28 11:18:09.710189,HERNANDEZ,Finance,ACCOUNTS_TOOL,🔧 Tool Settings,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",update,864181,2.670724096431619,DB1,SCHEMA_A
2023-11-15 11:18:09.710227,MBROWN,Sales,SALESFORCE,🛒 Shopping Cart,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",update,768720,2.3635440913809425,DB1,SCHEMA_D
2023-11-21 11:18:09.710279,EWILLIAMS,Finance,FINANCE,🔍 Data Analysis,SELECT * FROM employees,select,993046,2.603094986381506,DB4,SCHEMA_C
2023-11-17 11:18:09.710317,ANDERSON,Management,MANAGEMENT,👩‍🔬 Research Data,UPDATE users SET last_login = NOW() WHERE user_id = 456,delete,430784,5.90909464983027,DB1,SCHEMA_A
2023-11-17 11:18:09.710353,THOMAS,Finance,ACCOUNTS_TOOL,🌐 Global Reach,SELECT * FROM employees,delete,884116,1.7680660203549359,DB1,SCHEMA_B
2023-11-20 11:18:09.710387,ASIMMONS,HR,HRMANAGER,🔧 Tool Settings,SELECT * FROM employees,select,542976,3.85935622011684,DB4,SCHEMA_D
2023-11-27 11:18:09.710434,NGARCIA,Support,EXTRA_Support,🔧 Tool Settings,SELECT * FROM transactions WHERE amount > 1000,delete,769267,5.971235185181945,DB5,SCHEMA_A
2023-11-16 11:18:09.710472,THOMAS,HR,HRMANAGER,👩‍🔬 Research Data,DELETE FROM logs WHERE date < '2023-01-01',select,747884,2.426548022395361,DB4,SCHEMA_D
2023-12-06 11:18:09.710530,ANDERSON,Support,SUPPORTDESK,🎯 Target Metrics,SELECT * FROM transactions WHERE amount > 1000,delete,299354,6.483160323444011,DB2,SCHEMA_C
2023-11-18 11:18:09.710594,NGARCIA,IT,NETWORK_MONITOR,🎯 Target Metrics,DELETE FROM emails WHERE spam = TRUE,update,599006,7.1651988078887205,DB2,SCHEMA_C
2023-12-06 11:18:09.710636,MILLER,DevOps,EXTRA_DevOps,👨‍💻 Developer Hub,SELECT * FROM employees,delete,683319,3.5120079936381807,DB4,SCHEMA_E
2023-12-01 11:18:09.710672,JPATEL,Management,MANAGEMENT,🛒 Shopping Cart,DELETE FROM emails WHERE spam = TRUE,select,212153,5.969631054253971,DB1,SCHEMA_E
2023-11-22 11:18:09.710709,MILLER,Design,CREATIVE_SUITE,👨‍💻 Developer Hub,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,select,204630,2.9395878704705907,DB1,SCHEMA_A
2023-11-26 11:18:09.710754,WILSON,DevOps,DEVTOOLS,🎯 Target Metrics,DELETE FROM emails WHERE spam = TRUE,select,743906,7.090697770051996,DB5,SCHEMA_B
2023-11-30 11:18:09.710794,MILLER,Marketing,MARKETING_DASHBOARD,🌐 Global Reach,UPDATE users SET last_login = NOW() WHERE user_id = 456,select,790846,12.225019553971318,DB5,SCHEMA_A
2023-12-10 11:18:09.710837,HERNANDEZ,R&D,LAB_NOTES,💡 Innovative Ideas,DELETE FROM emails WHERE spam = TRUE,insert,683069,5.937757105346726,DB2,SCHEMA_E
2023-11-29 11:18:09.710878,KJONES,R&D,LAB_NOTES,💼 Business Deals,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",delete,644144,4.3505066913172685,DB4,SCHEMA_C
2023-12-09 11:18:09.710927,DAVIS,Management,STRATEGY_PLANNER,👩‍🔬 Research Data,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",delete,844838,6.215821597813761,DB2,SCHEMA_E
2023-11-19 11:18:09.710965,MILLER,HR,HRMANAGER,🌐 Global Reach,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",insert,555841,5.856749114036058,DB2,SCHEMA_A
2023-12-15 11:18:09.711011,MILLER,IT,NETWORK_MONITOR,🎯 Target Metrics,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,select,424737,3.0193923432023797,DB5,SCHEMA_C
2023-12-10 11:18:09.711050,ASIMMONS,Management,STRATEGY_PLANNER,🎯 Target Metrics,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",delete,339631,5.429669577950745,DB4,SCHEMA_B
2023-12-09 11:18:09.711104,MARTINEZ,Finance,FINANCE,🔧 Tool Settings,SELECT * FROM transactions WHERE amount > 1000,insert,191968,6.238970707922461,DB3,SCHEMA_E
2023-11-29 11:18:09.711144,DJOHNSON,HR,HRMANAGER,🔧 Tool Settings,SELECT * FROM transactions WHERE amount > 1000,update,222282,18.55383220125209,DB5,SCHEMA_D
2023-12-05 11:18:09.711182,ANDERSON,Marketing,MARKETING_DASHBOARD,👨‍💻 Developer Hub,DELETE FROM emails WHERE spam = TRUE,insert,270717,5.881584305324394,DB5,SCHEMA_C
2023-11-22 11:18:09.711235,THOMAS,IT,IT_SERVICES,💬 Chat Room,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",insert,126426,6.5338962650391865,DB3,SCHEMA_D
2023-11-18 11:18:09.711278,NGARCIA,Support,TICKET_SYSTEM,📜 Legal Documents,SELECT * FROM employees,select,212035,3.9560679917648742,DB4,SCHEMA_E
2023-11-25 11:18:09.711321,JSMITH,IT,IT_SERVICES,💡 Innovative Ideas,DELETE FROM logs WHERE date < '2023-01-01',delete,476982,3.0992916227480114,DB1,SCHEMA_C
2023-12-07 11:18:09.711371,NGARCIA,HR,HRMANAGER,🔧 Tool Settings,UPDATE users SET last_login = NOW() WHERE user_id = 456,update,451828,4.758275534383039,DB1,SCHEMA_E
2023-11-18 11:18:09.711415,JPATEL,IT,NETWORK_MONITOR,🛒 Shopping Cart,SELECT * FROM projects WHERE status = 'active',update,578254,2.803532250267541,DB3,SCHEMA_D
2023-12-07 11:18:09.711453,KJONES,Marketing,AD_MANAGER,👨‍💻 Developer Hub,DELETE FROM logs WHERE date < '2023-01-01',delete,595617,2.8017238861558607,DB3,SCHEMA_D
2023-11-27 11:18:09.711489,DJOHNSON,Marketing,AD_MANAGER,🌐 Global Reach,DELETE FROM logs WHERE date < '2023-01-01',insert,615933,2.266883214670123,DB3,SCHEMA_B
2023-12-10 11:18:09.711530,MILLER,HR,PAYROLL_SYSTEM,📚 Library Resources,DELETE FROM logs WHERE date < '2023-01-01',select,255785,2.149798171341712,DB2,SCHEMA_A
2023-12-06 11:18:09.711592,KJONES,Sales,SALESFORCE,🛒 Shopping Cart,SELECT * FROM projects WHERE status = 'active',select,128882,2.8672754742792685,DB1,SCHEMA_C
2023-12-13 11:18:09.711649,DJOHNSON,DevOps,EXTRA_DevOps,👨‍💻 Developer Hub,DELETE FROM emails WHERE spam = TRUE,delete,194001,6.739928097098809,DB5,SCHEMA_E
2023-11-29 11:18:09.711692,LOPEZ,Design,DESIGNSTUDIO,📊 Sales Reports,SELECT * FROM employees,update,502462,3.019653167808598,DB1,SCHEMA_E
2023-12-12 11:18:09.711739,KJONES,Marketing,MARKETING_DASHBOARD,📝 Note Taker,SELECT * FROM employees,insert,819990,1.913602177122129,DB5,SCHEMA_B
2023-12-08 11:18:09.711776,NGARCIA,R&D,LAB_NOTES,💡 Innovative Ideas,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,delete,685416,3.331907968929782,DB2,SCHEMA_D
2023-12-15 11:18:09.711812,DAVIS,Sales,CRM_TOOL,📚 Library Resources,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,delete,967730,3.1563431907712647,DB1,SCHEMA_B
2023-11-16 11:18:09.711848,MARTINEZ,Marketing,AD_MANAGER,👥 User Profiles,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",update,247783,2.2518704991547014,DB1,SCHEMA_D
2023-11-23 11:18:09.711897,RODRIGUEZ,Sales,EXTRA_Sales,🔍 Data Analysis,UPDATE users SET last_login = NOW() WHERE user_id = 456,update,591244,6.51473471161873,DB4,SCHEMA_A
2023-12-06 11:18:09.711944,CMICHAEL,Finance,FINANCE,🔍 Data Analysis,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",update,821268,2.6697794148673943,DB3,SCHEMA_D
2023-12-09 11:18:09.711981,MBROWN,IT,IT_SERVICES,💬 Chat Room,SELECT * FROM transactions WHERE amount > 1000,update,602148,6.19901351172074,DB2,SCHEMA_A
2023-12-05 11:18:09.712021,KJONES,Management,MANAGEMENT,💡 Innovative Ideas,DELETE FROM logs WHERE date < '2023-01-01',insert,693920,5.629712513181425,DB5,SCHEMA_A
2023-12-10 11:18:09.712068,RODRIGUEZ,Sales,CRM_TOOL,📚 Library Resources,DELETE FROM emails WHERE spam = TRUE,update,250821,6.825473946893553,DB4,SCHEMA_D
2023-12-10 11:18:09.712105,JPATEL,Design,DESIGNSTUDIO,📊 Sales Reports,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",select,155206,6.943944969204956,DB2,SCHEMA_D
2023-12-04 11:18:09.712157,JSMITH,Support,SUPPORTDESK,📅 Event Calendar,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",select,867468,6.3283055526218535,DB3,SCHEMA_C
2023-12-10 11:18:09.712202,KJONES,Sales,EXTRA_Sales,🛠 Workshop,DELETE FROM logs WHERE date < '2023-01-01',update,178157,2.8732073628656205,DB3,SCHEMA_D
2023-12-04 11:18:09.712238,ANDERSON,DevOps,DEVTOOLS,👩‍🔬 Research Data,DELETE FROM logs WHERE date < '2023-01-01',insert,779023,5.907324583367262,DB5,SCHEMA_E
2023-12-15 11:18:09.712274,HERNANDEZ,HR,HRMANAGER,🌐 Global Reach,SELECT * FROM employees,insert,846470,2.658595998127779,DB5,SCHEMA_A
2023-12-04 11:18:09.712330,JPATEL,Marketing,MARKETING_DASHBOARD,📝 Note Taker,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",select,288308,6.723701629879555,DB2,SCHEMA_E
2023-12-11 11:18:09.712371,EWILLIAMS,R&D,LAB_NOTES,📜 Legal Documents,SELECT * FROM employees,delete,451481,3.1689334208943296,DB5,SCHEMA_A
2023-12-08 11:18:09.712421,CMICHAEL,Design,DESIGNSTUDIO,📊 Sales Reports,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",insert,395155,5.762734396132401,DB5,SCHEMA_E
2023-12-04 11:18:09.712467,LWANG,Marketing,AD_MANAGER,👥 User Profiles,SELECT * FROM employees,update,339324,2.778523221297699,DB5,SCHEMA_C
2023-11-23 11:18:09.712509,MILLER,Management,MANAGEMENT,💡 Innovative Ideas,UPDATE users SET last_login = NOW() WHERE user_id = 456,update,125569,5.95345021880469,DB5,SCHEMA_A
2023-12-15 11:18:09.712546,ASIMMONS,Support,SUPPORTDESK,📈 Market Trends,SELECT * FROM transactions WHERE amount > 1000,insert,583863,4.548527695048659,DB3,SCHEMA_C
2023-12-13 11:18:09.712581,MARTINEZ,IT,IT_SERVICES,👩‍🔬 Research Data,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",select,783508,5.8425562377960265,DB2,SCHEMA_B
2023-12-12 11:18:09.712621,JSMITH,R&D,RESEARCH,🌐 Global Reach,SELECT * FROM employees,select,610539,3.040140035409045,DB5,SCHEMA_B
2023-11-24 11:18:09.712683,DAVIS,Sales,EXTRA_Sales,🛠 Workshop,SELECT * FROM employees,update,152697,3.8934435367429385,DB5,SCHEMA_B
2023-11-26 11:18:09.712734,NGARCIA,IT,IT_SERVICES,💡 Innovative Ideas,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",select,591973,7.753842642455371,DB2,SCHEMA_B
2023-11-29 11:18:09.712772,JSMITH,R&D,RESEARCH,👥 User Profiles,SELECT * FROM transactions WHERE amount > 1000,delete,603874,4.301642033727231,DB2,SCHEMA_A
2023-11-19 11:18:09.712820,WILSON,R&D,RESEARCH,🌐 Global Reach,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",select,884947,6.343146977813962,DB3,SCHEMA_D
2023-11-15 11:18:09.712867,THOMAS,Marketing,MARKETING_DASHBOARD,👨‍💻 Developer Hub,DELETE FROM logs WHERE date < '2023-01-01',delete,157095,3.163316745365645,DB5,SCHEMA_D
2023-12-03 11:18:09.712903,RODRIGUEZ,Management,STRATEGY_PLANNER,📝 Note Taker,SELECT * FROM transactions WHERE amount > 1000,delete,416455,6.968245430900966,DB3,SCHEMA_E
2023-12-14 11:18:09.712939,EWILLIAMS,Sales,EXTRA_Sales,🛒 Shopping Cart,UPDATE users SET last_login = NOW() WHERE user_id = 456,select,474123,4.989895401594385,DB5,SCHEMA_E
2023-11-29 11:18:09.712986,NGARCIA,Marketing,AD_MANAGER,🌐 Global Reach,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,insert,777270,2.8823852608703904,DB3,SCHEMA_C
2023-11-24 11:18:09.713022,WILSON,DevOps,EXTRA_DevOps,👨‍💻 Developer Hub,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,select,904811,3.02647315350641,DB5,SCHEMA_A
2023-11-28 11:18:09.713057,EWILLIAMS,Marketing,MARKETING_DASHBOARD,🎯 Target Metrics,UPDATE users SET last_login = NOW() WHERE user_id = 456,insert,187906,5.59396272261391,DB4,SCHEMA_A
2023-11-19 11:18:09.713092,CMICHAEL,DevOps,EXTRA_DevOps,📊 Sales Reports,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",delete,381181,3.420410516936935,DB2,SCHEMA_D
2023-12-15 11:18:09.713136,JPATEL,HR,HRMANAGER,👩‍🔬 Research Data,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",select,860278,19.91613179309284,DB2,SCHEMA_A
2023-12-03 11:18:09.713176,TAYLOR,R&D,LAB_NOTES,📜 Legal Documents,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,update,995075,3.7688936154486266,DB2,SCHEMA_A
2023-11-28 11:18:09.713220,THOMAS,HR,HRMANAGER,💡 Innovative Ideas,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",select,963440,2.6498910905930635,DB3,SCHEMA_C
2023-12-11 11:18:09.713266,MARTINEZ,DevOps,DEVTOOLS,👩‍🔬 Research Data,UPDATE users SET last_login = NOW() WHERE user_id = 456,update,463725,6.790922641366554,DB5,SCHEMA_D
2023-11-15 11:18:09.713314,HERNANDEZ,DevOps,EXTRA_DevOps,👨‍💻 Developer Hub,SELECT * FROM transactions WHERE amount > 1000,update,426477,5.3996113962501475,DB5,SCHEMA_A
2023-11-25 11:18:09.713350,DAVIS,IT,IT_SERVICES,👩‍🔬 Research Data,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,select,493726,2.4547945639428628,DB2,SCHEMA_E
2023-11-17 11:18:09.713782,NGARCIA,Finance,ACCOUNTS_TOOL,🔧 Tool Settings,DELETE FROM logs WHERE date < '2023-01-01',update,852511,2.0765050391469133,DB2,SCHEMA_D
2023-12-01 11:18:09.713911,DAVIS,IT,NETWORK_MONITOR,🛒 Shopping Cart,SELECT * FROM projects WHERE status = 'active',delete,519121,3.181098782393709,DB2,SCHEMA_C
2023-12-03 11:18:09.713960,WILSON,Design,DESIGNSTUDIO,📊 Sales Reports,DELETE FROM logs WHERE date < '2023-01-01',update,585613,3.3180530474516106,DB5,SCHEMA_B
2023-11-15 11:18:09.713998,CMICHAEL,Support,SUPPORTDESK,👨‍💻 Developer Hub,UPDATE users SET last_login = NOW() WHERE user_id = 456,update,645249,6.700232163667305,DB3,SCHEMA_E
2023-12-01 11:18:09.714057,TAYLOR,R&D,LAB_NOTES,💡 Innovative Ideas,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",insert,227126,2.3014533588264534,DB3,SCHEMA_A
2023-12-06 11:18:09.714101,LWANG,HR,PAYROLL_SYSTEM,📚 Library Resources,"INSERT INTO tickets (issue, status) VALUES ('Network issue', 'open')",update,131778,6.044595422292507,DB3,SCHEMA_B
2023-11-26 11:18:09.714140,ASIMMONS,Marketing,AD_MANAGER,👩‍🔬 Research Data,"INSERT INTO designs (title, creator) VALUES ('New Logo', 'Alice')",select,442811,4.483107618344069,DB2,SCHEMA_E
2023-11-17 11:18:09.714184,ANDERSON,IT,IT_SERVICES,💡 Innovative Ideas,SELECT * FROM projects WHERE status = 'active',insert,624992,2.5030568752097166,DB4,SCHEMA_A
2023-11-30 11:18:09.714239,RODRIGUEZ,Marketing,AD_MANAGER,🌐 Global Reach,UPDATE users SET last_login = NOW() WHERE user_id = 456,update,856682,5.918559189151417,DB1,SCHEMA_C
2023-11-19 11:18:09.714280,MARTINEZ,IT,NETWORK_MONITOR,🔍 Data Analysis,SELECT * FROM projects WHERE status = 'active',delete,484725,2.936898869484636,DB4,SCHEMA_C
2023-12-09 11:18:09.714588,ASIMMONS,HR,PAYROLL_SYSTEM,📚 Library Resources,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",insert,187578,3.3030180804848084,DB4,SCHEMA_E
2023-11-23 11:18:09.714636,EWILLIAMS,Finance,ACCOUNTS_TOOL,🔧 Tool Settings,SELECT * FROM employees,delete,853121,3.2016672757914524,DB5,SCHEMA_D
2023-11-23 11:18:09.714674,JSMITH,Support,SUPPORTDESK,👩‍🔬 Research Data,SELECT * FROM transactions WHERE amount > 1000,delete,555088,5.145185053775405,DB5,SCHEMA_B
2023-11-29 11:18:09.714722,NGARCIA,Management,STRATEGY_PLANNER,👩‍🔬 Research Data,SELECT * FROM transactions WHERE amount > 1000,select,165116,5.424665636683955,DB2,SCHEMA_E
2023-12-01 11:18:09.714761,WILSON,Finance,ACCOUNTS_TOOL,🔧 Tool Settings,SELECT * FROM employees,update,809124,2.468090020251807,DB5,SCHEMA_E
2023-11-22 11:18:09.714825,JPATEL,Finance,EXTRA_Finance,📈 Market Trends,DELETE FROM emails WHERE spam = TRUE,select,962212,6.351585927922642,DB5,SCHEMA_A
2023-12-09 11:18:09.714892,ASIMMONS,IT,NETWORK_MONITOR,👨‍💻 Developer Hub,SELECT * FROM employees,insert,242068,3.2123918878775948,DB3,SCHEMA_D
2023-12-09 11:18:09.714936,KJONES,HR,HRMANAGER,🔧 Tool Settings,UPDATE users SET last_login = NOW() WHERE user_id = 456,select,279886,6.462274746820769,DB2,SCHEMA_E
2023-12-08 11:18:09.714974,NGARCIA,HR,HRMANAGER,🌐 Global Reach,SELECT * FROM employees,insert,213232,2.4996251849417166,DB2,SCHEMA_C
2023-11-26 11:18:09.715010,EWILLIAMS,HR,HRMANAGER,💡 Innovative Ideas,DELETE FROM emails WHERE spam = TRUE,update,259756,12.12924201872076,DB1,SCHEMA_C
2023-12-05 11:18:09.715055,KJONES,Sales,EXTRA_Sales,🛒 Shopping Cart,SELECT * FROM employees,delete,326646,3.4117969565165573,DB3,SCHEMA_D
2023-11-21 11:18:09.715097,DAVIS,Management,STRATEGY_PLANNER,🛠 Workshop,DELETE FROM logs WHERE date < '2023-01-01',delete,999283,3.470884535786507,DB2,SCHEMA_D
2023-11-29 11:18:09.715134,RODRIGUEZ,Support,TICKET_SYSTEM,📜 Legal Documents,SELECT * FROM employees,update,895383,3.518423098125193,DB5,SCHEMA_B
2023-12-01 11:18:09.715169,KJONES,Finance,ACCOUNTS_TOOL,🔧 Tool Settings,SELECT * FROM employees,delete,685777,3.2499847662157455,DB2,SCHEMA_D
2023-11-20 11:18:09.715209,DAVIS,IT,NETWORK_MONITOR,👨‍💻 Developer Hub,SELECT * FROM employees,select,936517,2.648734365695404,DB2,SCHEMA_C
2023-11-26 11:18:09.715253,MARTINEZ,IT,NETWORK_MONITOR,👨‍💻 Developer Hub,SELECT * FROM projects WHERE status = 'active',update,391069,3.1828512427578257,DB3,SCHEMA_D
2023-11-19 11:18:09.715290,DJOHNSON,Finance,EXTRA_Finance,💻 Tech Support,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",insert,981203,3.095263565777265,DB1,SCHEMA_E
2023-11-25 11:18:09.715325,ANDERSON,Sales,CRM_TOOL,📚 Library Resources,"INSERT INTO sales (date, amount) VALUES (NOW(), 1000)",delete,756725,4.415192197665386,DB5,SCHEMA_C
2023-12-04 11:18:09.715360,ASIMMONS,Marketing,MARKETING_DASHBOARD,🎯 Target Metrics,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,insert,260349,3.6659016391304595,DB3,SCHEMA_A
2023-12-12 11:18:09.715428,THOMAS,Marketing,MARKETING_DASHBOARD,📚 Library Resources,UPDATE accounts SET balance = balance + 500 WHERE account_id = 123,delete,215649,3.5783602284610954,DB5,SCHEMA_E
2023-11-16 11:18:09.715468,MARTINEZ,Support,EXTRA_Support,🔧 Tool Settings,SELECT * FROM transactions WHERE amount > 1000,insert,415814,6.673257242079385,DB3,SCHEMA_A
2023-11-30 11:18:09.715504,WILSON,Management,MANAGEMENT,🛒 Shopping Cart,SELECT * FROM transactions WHERE amount > 1000,select,335648,6.753607429615906,DB3,SCHEMA_D
2023-11-27 11:18:09.715561,EWILLIAMS,IT,NETWORK_MONITOR,🎯 Target Metrics,DELETE FROM emails WHERE spam = TRUE,delete,927158,4.518976525530706,DB3,SCHEMA_C
